"activity" "subjectId" "variable" "value"
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationMagnitudeMean" -0.425794459213559
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.452639811590678
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationMean-X" 0.586740658220339
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationMean-Y" 0.143730357126271
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationMean-Z" -0.0597390195025424
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationStandardDeviation-X" -0.97150008059322
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationStandardDeviation-Y" -0.964734199237288
"WALKING_UPSTAIRS" 12 "meanTimeGravityAccelerationStandardDeviation-Z" -0.958150118474576
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkMean-X" -0.66008217407156
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkMean-Y" -0.603340489937615
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkMean-Z" -0.710831730361468
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.649606227431844
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.562129866937645
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.744823539571865
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationMagnitudeMean" -0.589928108599083
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.665344858593272
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationMean-X" -0.638817912651682
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationMean-Y" -0.493467193137125
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationMean-Z" -0.629736258731804
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.620602036452599
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.462584458627829
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.599036895271407
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.607295296423853
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.617075473106453
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.712054366504281
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.733183567759939
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.652225306544343
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.691915161336391
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeMean-X" -0.65864242140581
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeMean-Y" -0.647152817899388
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeMean-Z" -0.620471226529052
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.734657989051988
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.650623558847401
"WALKING_UPSTAIRS" 13 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.685774481529052
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.625466938809174
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.610248540269939
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkMean-X" 0.0794393034550306
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkMean-Y" 0.00387961953328135
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkMean-Z" -0.0123485923641621
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.638889532599083
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.569700547488012
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.728452966311927
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationMagnitudeMean" -0.539871637249541
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.597230982062691
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationMean-X" 0.275895876198777
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationMean-Y" -0.0176504796070948
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationMean-Z" -0.109135285550765
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationStandardDeviation-X" -0.624844460199083
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationStandardDeviation-Y" -0.448816097853364
"WALKING_UPSTAIRS" 13 "meanTimeBodyAccelerationStandardDeviation-Z" -0.587230562129052
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.712745036012232
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.712056186747706
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkMean-X" -0.0881182379434251
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkMean-Y" -0.0440836605146789
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkMean-Z" -0.0582718748712538
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.715772980189602
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.718988591831804
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.712716428498471
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeMagnitudeMean" -0.581215403184709
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.636364939544342
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeMean-X" -0.0562470618980061
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeMean-Y" -0.0616613787494801
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeMean-Z" 0.098866059686422
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeStandardDeviation-X" -0.715109859672783
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.645728612088685
"WALKING_UPSTAIRS" 13 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.643337285033639
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationMagnitudeMean" -0.539871637249541
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.597230982062691
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationMean-X" 0.709996516908257
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationMean-Y" -0.0420858101162079
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationMean-Z" 0.0443010536786239
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationStandardDeviation-X" -0.967268063455658
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationStandardDeviation-Y" -0.953540716850153
"WALKING_UPSTAIRS" 13 "meanTimeGravityAccelerationStandardDeviation-Z" -0.938727880275229
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkMean-X" -0.750020077252747
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkMean-Y" -0.744113444532967
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkMean-Z" -0.833032083021978
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.742517893708791
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.739197834642857
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.860168954615385
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationMagnitudeMean" -0.697732862178571
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.733904051236264
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationMean-X" -0.714227764615385
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationMean-Y" -0.663659666593407
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationMean-Z" -0.761229192087912
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.687850549203297
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.632838238002747
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.694874090513736
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.742323821887363
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.750189976318681
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.88466302260989
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.902206780607143
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.816286626730769
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.789777674554945
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeMean-X" -0.787757637521978
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeMean-Y" -0.816385880247253
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeMean-Z" -0.755926770686813
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.812175241332418
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.759665554340659
"WALKING_UPSTAIRS" 18 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.766381665384615
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.753904676895604
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.745212812708791
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkMean-X" 0.077480921531044
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkMean-Y" 0.0128850449171841
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkMean-Z" 0.000848545124184616
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.734644450054945
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.732969175274725
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.847257765851648
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationMagnitudeMean" -0.658370952115385
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.689671890376374
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationMean-X" 0.276324152142857
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationMean-Y" -0.0172831546595266
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationMean-Z" -0.108112251068681
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationStandardDeviation-X" -0.694616884972527
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationStandardDeviation-Y" -0.627117507326923
"WALKING_UPSTAIRS" 18 "meanTimeBodyAccelerationStandardDeviation-Z" -0.701596039615385
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.859899942335165
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.88856533728022
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkMean-X" -0.0944029581558242
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkMean-Y" -0.044169186546978
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkMean-Z" -0.0568482569002198
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.842893477884615
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.884050472967033
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.83861466293956
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeMagnitudeMean" -0.714735668626374
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.775779058758242
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeMean-X" -0.0373993798891484
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeMean-Y" -0.0678200104982143
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeMean-Z" 0.0908402866868132
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeStandardDeviation-X" -0.804533729046703
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.777361713653846
"WALKING_UPSTAIRS" 18 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.745612483131868
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationMagnitudeMean" -0.658370952115385
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.689671890376374
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationMean-X" 0.716863248351648
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationMean-Y" -0.01578199625
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationMean-Z" 0.0899901746593407
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationStandardDeviation-X" -0.980138675796703
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationStandardDeviation-Y" -0.969542030412088
"WALKING_UPSTAIRS" 18 "meanTimeGravityAccelerationStandardDeviation-Z" -0.959434177692308
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkMean-X" -0.652264226931438
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkMean-Y" -0.557791286001412
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkMean-Z" -0.732835648957627
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.634710081102825
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.525907610282373
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.760509114748588
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationMagnitudeMean" -0.560278889421186
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.648306198707062
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationMean-X" -0.612641113666949
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationMean-Y" -0.426398722000395
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationMean-Z" -0.665006945724294
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.60314894923565
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.381534028764124
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.647515612457627
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.584571446817062
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.597351046813729
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.692638075749774
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.694680032329943
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.606970915061638
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.635816314618644
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeMean-X" -0.626445370827119
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeMean-Y" -0.591039733449633
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeMean-Z" -0.518444509491525
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.704481841200565
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.567588605842655
"WALKING_UPSTAIRS" 20 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.575002191142655
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.619698756735028
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.588644307467599
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkMean-X" 0.079818125480791
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkMean-Y" 0.00220928707107345
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkMean-Z" -0.00450611895602542
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.627098830685593
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.527174601581921
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.747362572898305
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationMagnitudeMean" -0.517257429345412
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.572325820319209
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationMean-X" 0.268425757926554
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationMean-Y" -0.0175912993773164
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationMean-Z" -0.108029145824294
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationStandardDeviation-X" -0.60484669490339
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationStandardDeviation-Y" -0.369336706508757
"WALKING_UPSTAIRS" 20 "meanTimeBodyAccelerationStandardDeviation-Z" -0.634787346548023
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.684048497355932
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.683503744537853
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkMean-X" -0.094982179135
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkMean-Y" -0.0414356124141243
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkMean-Z" -0.0543001277610169
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.698354145936441
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.684280685533898
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.636715878557062
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeMagnitudeMean" -0.516861235888701
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.580023613494576
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeMean-X" -0.0242488811785028
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeMean-Y" -0.0789448418069209
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeMean-Z" 0.0856280628860452
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeStandardDeviation-X" -0.684586332415254
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.573677383024548
"WALKING_UPSTAIRS" 20 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.52727797039661
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationMagnitudeMean" -0.517257429345412
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationMagnitudeStandardDeviation" -0.572325820319209
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationMean-X" 0.628040637177966
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationMean-Y" -0.0373059475847458
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationMean-Z" 0.10723075947935
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationStandardDeviation-X" -0.958201862627119
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationStandardDeviation-Y" -0.952506793418079
"WALKING_UPSTAIRS" 20 "meanTimeGravityAccelerationStandardDeviation-Z" -0.940981537502825
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkMean-X" -0.752245372493438
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkMean-Y" -0.703641614506562
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkMean-Z" -0.719655747391076
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkStandardDeviation-X" -0.751378154304462
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkStandardDeviation-Y" -0.688280461860892
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationJerkStandardDeviation-Z" -0.751628687821522
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationMagnitudeMean" -0.650121872273806
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationMagnitudeStandardDeviation" -0.705928425819685
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationMean-X" -0.707613779580052
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationMean-Y" -0.611509042586877
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationMean-Z" -0.65585899482231
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationStandardDeviation-X" -0.664356691751496
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationStandardDeviation-Y" -0.594676790059055
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyAccelerationStandardDeviation-Z" -0.655360521446194
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.696845583388451
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.682447145993307
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.795019165380577
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.796157264514436
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyGyroscopeMagnitudeMean" -0.754131617480315
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.782076276167979
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeMean-X" -0.722607377748032
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeMean-Y" -0.753710479580053
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeMean-Z" -0.70948857687664
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeStandardDeviation-X" -0.794063529133858
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeStandardDeviation-Y" -0.771969808976378
"WALKING_UPSTAIRS" 24 "meanFrequencyBodyGyroscopeStandardDeviation-Z" -0.735749934304462
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkMagnitudeMean" -0.713667423769029
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkMagnitudeStandardDeviation" -0.689391189346457
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkMean-X" 0.0784735003467192
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkMean-Y" 0.00396900308574016
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkMean-Z" -0.00700960558805774
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkStandardDeviation-X" -0.74030054488189
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkStandardDeviation-Y" -0.685979796261942
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationJerkStandardDeviation-Z" -0.736374232574803
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationMagnitudeMean" -0.620032665162467
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationMagnitudeStandardDeviation" -0.650862147810236
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationMean-X" 0.276767046391076
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationMean-Y" -0.0176822460103885
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationMean-Z" -0.107914503687664
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationStandardDeviation-X" -0.675459176298425
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationStandardDeviation-Y" -0.582490655185302
"WALKING_UPSTAIRS" 24 "meanTimeBodyAccelerationStandardDeviation-Z" -0.636497458900262
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkMagnitudeMean" -0.791646550787402
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.788997850813648
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkMean-X" -0.0998294248142257
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkMean-Y" -0.0390749421383202
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkMean-Z" -0.0552987683401575
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkStandardDeviation-X" -0.764490030609974
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkStandardDeviation-Y" -0.792718702440945
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeJerkStandardDeviation-Z" -0.796816516614173
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeMagnitudeMean" -0.682447212750656
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeMagnitudeStandardDeviation" -0.742983126606299
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeMean-X" -0.0212578096847769
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeMean-Y" -0.0782440202677165
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeMean-Z" 0.0841740375981627
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeStandardDeviation-X" -0.776199049939633
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeStandardDeviation-Y" -0.763365457296588
"WALKING_UPSTAIRS" 24 "meanTimeBodyGyroscopeStandardDeviation-Z" -0.708251676335958
